kind,subkind,package,file,line,method,type_related,verdict,reachability,detail,review_note,snippet
op,instanceof_else_default,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,356,rewriteSwitch,True,,,,,yield r instanceof TypedVariable rv
op,orElse,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,429,rewriteSwitch,True,,,,,"inner.put(m.extraParam().get(), extra.orElse(input));"
throw,INTERNAL_JDK:IllegalStateException,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,438,rewriteSwitch,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""resolver bug: a let name '"""
throw,INTERNAL_JDK:IllegalStateException,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,506,rewriteSwitch,True,,,INTERNAL_JDK,,case TypedSerializeGraph sg -> throw new IllegalStateException(
op,default_arrow,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,515,rewriteSwitch,True,,,,,"default -> n.mapChildren(k -> rewrite(k, env));"
standin,Type.Primitive.*,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,634,bindStringParam,True,,,plain,,com.legend.compiler.element.type.Type.Primitive.STRING));
throw,INTERNAL_JDK:IllegalStateException,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,647,bindStringParam,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""effectful map body reads the"""
throw,INTERNAL_JDK:IllegalStateException,com.legend.compiler.spec,com/legend/compiler/spec/UserCallInliner.java,670,callArgumentFrame,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""effectful argument to '"""
standin,Type.Primitive.*,com.legend.compiler.spec,com/legend/compiler/spec/VerdictQueries.java,39,predicateVector,True,,,plain,,"new ExprType(Type.Primitive.BOOLEAN,"
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedAggCol.java,19,,True,,,line,,// NO short overload: a defaulted orderKey silently turned an ordered
op,notnull_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedAggregate.java,43,withChildren,True,,,,,TypedLambda ok = a.orderKey() != null ? (TypedLambda) kids.get(i++) : null;
op,orElseGet,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedAsOfJoin.java,32,children,True,,,,,".orElseGet(() -> List.of(left, right, match));"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedAsOfJoin.java,37,withChildren,True,,,,,"TypedSpec.expectChildren(kids, condition.isPresent() ? 4 : 3, ""TypedAsOfJoin"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedAsOfJoin.java,39,withChildren,True,,,,,condition.isPresent()
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedCast.java,24,,True,,,line,,// NO short overload: a defaulted wire flag re-founded the user-cast vs
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,79,TypedFrom,True,,,,,default -> null;
op,instanceof_else_default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,82,TypedFrom,True,,,,,"String db = ni.properties().get(""type"") instanceof"
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,126,TypedFrom,False,,,,,default -> null;
op,instanceof_else_default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,132,TypedFrom,False,,,,,instanceof com.legend.protocol.spec.EnumValue ev
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,149,TypedFrom,True,,,,,default -> java.util.List.of();
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,244,collectJsonRaw,True,,,,,default -> { }
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,298,collectChain,True,,,,,default -> List.of(ms);
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,403,collectSqlSetupsRaw,False,,,,,String s = ke == null ? null
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,424,collectSqlSetupsRaw,False,,,,,default -> { }
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,437,collectSqlSetupsRaw,False,,,,,"yield bound == null ? null : foldRawLiteral(bound, lets);"
op,isEmpty_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,463,collectSqlSetupsRaw,True,,,,,yield sb.isEmpty() ? null : sb.toString();
op,default_arrow,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,465,collectSqlSetupsRaw,True,,,,,default -> null;
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,480,withChildren,True,,,,,int n = 1 + (mapping.isPresent() ? 1 : 0) + (runtime.isPresent() ? 1 : 0);
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,480,withChildren,True,,,,,int n = 1 + (mapping.isPresent() ? 1 : 0) + (runtime.isPresent() ? 1 : 0);
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,483,withChildren,True,,,,,java.util.Optional<TypedPackageableRef> m = mapping.isPresent()
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedFrom.java,486,withChildren,True,,,,,java.util.Optional<TypedPackageableRef> r = runtime.isPresent()
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedGetAll.java,31,,True,,,line,,// NO convenience constructor: a defaulted versionSweep silently turned
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedGraphTree.java,21,TypedGraphTree,True,,,,,args = args == null ? List.of() : List.copyOf(args);
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedGroupBy.java,59,withChildren,True,,,,,ks.add(k.fn().isPresent()
op,notnull_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedGroupBy.java,68,withChildren,True,,,,,TypedLambda ok = a.orderKey() != null ? (TypedLambda) kids.get(i++) : null;
op,orElseGet,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedIf.java,21,children,True,,,,,".orElseGet(() -> List.of(condition, thenBranch));"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedIf.java,26,withChildren,True,,,,,"TypedSpec.expectChildren(kids, elseBranch.isPresent() ? 3 : 2, ""TypedIf"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedIf.java,28,withChildren,True,,,,,elseBranch.isPresent() ? java.util.Optional.of(kids.get(2))
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedJoin.java,28,,False,,,line,,// a defaulted frameName silently anonymized view-backed targets at
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedJoin.java,39,,False,,,line,,// NO defaulting overload (this record's own T2.2 rule): a defaulted
op,orElseGet,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedMatch.java,29,children,True,,,,,".orElseGet(() -> List.of(input, body));"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedMatch.java,34,withChildren,True,,,,,"TypedSpec.expectChildren(kids, extra.isPresent() ? 3 : 2, ""TypedMatch"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedMatch.java,35,withChildren,True,,,,,return extra.isPresent()
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedMatchRuntime.java,37,Arm,True,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""TypedMatchRuntime needs arms"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedMatchRuntime.java,54,withChildren,True,,,,,int fixed = 1 + (extra.isPresent() ? 1 : 0);
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedNavigate.java,89,withChildren,True,,,,,"base + (pairedPredicate.isPresent() ? 1 : 0), ""TypedNavigate"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedNavigate.java,92,withChildren,True,,,,,java.util.Optional<TypedLambda> paired = pairedPredicate.isPresent()
standin,Type.Primitive.*,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedProject.java,58,docsFold,True,,,plain,,.Type.Primitive.STRING)));
standin,Type.Primitive.*,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedProject.java,63,docsFold,True,,,plain,,"com.legend.compiler.element.type.Type.Primitive.STRING,"
op,orElseGet,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerialize.java,28,children,True,,,,,.orElseGet(() -> List.of(source));
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerialize.java,33,withChildren,True,,,,,"TypedSpec.expectChildren(kids, config.isPresent() ? 2 : 1, ""TypedSerialize"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerialize.java,35,withChildren,True,,,,,config.isPresent() ? java.util.Optional.of(kids.get(1))
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerializeGraph.java,76,,True,,,javadoc,,/** Pre-config compat (removeNull/removeEmpty default off). */
comment,best effort,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerializeGraph.java,101,,False,,,javadoc,,"/** Name prefix marking a PK DETERMINISM order key (ASC, best-effort at * lowering) — everything unprefixed in {@code orderKeys} is a union * WITNESS key (DESC, load-bearing). The prefix keeps the distinction in * typed HIR: the lowering la"
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerializeGraph.java,130,TypedSerializeGraph,True,,,,,subTypePatches = subTypePatches == null ? List.of()
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerializeGraph.java,132,TypedSerializeGraph,True,,,,,orderKeys = orderKeys == null ? List.of() : List.copyOf(orderKeys);
op,null_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSerializeGraph.java,160,SubTypePatch,True,,,,,children = children == null ? List.of() : List.copyOf(children);
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSort.java,7,,True,,,javadoc,,"/** * A type-checked relation {@code sort} (engine {@code TypedSort}) &mdash; the * relation overload {@code sort<X,T>(Relation<T>[1], SortInfo<X&sub;T>[*]):Relation<T>[1]}. * Sort only reorders rows, so its {@link #info()} is the <em>sourc"
comment,default,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSpec.java,90,,True,,,javadoc,,"/** * This node's structural children, in source order &mdash; the one traversal * spine every pass reuses (callee collection, lowering walks, printing). * Deliberately <em>not</em> defaulted: every node must declare its children, * so addi"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedSpec.java,131,expectChildren,True,,,INTERNAL_JDK,,"throw new IllegalArgumentException(who + "".withChildren expects """
op,orElseGet,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedWrite.java,23,children,True,,,,,.orElseGet(() -> List.of(source));
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedWrite.java,28,withChildren,True,,,,,"TypedSpec.expectChildren(kids, destination.isPresent() ? 2 : 1, ""TypedWrite"");"
op,isPresent_ternary,com.legend.compiler.spec.typed,com/legend/compiler/spec/typed/TypedWrite.java,30,withChildren,True,,,,,destination.isPresent() ? java.util.Optional.of(kids.get(1))
comment,not implemented,com.legend.error,com/legend/error/NotImplementedException.java,3,,False,,,javadoc,,"/** * The input may be valid; the FEATURE is not built. One greppable type for * the whole backlog (was: a mix of UnsupportedOperationException and * IllegalStateException ""not yet implemented"" — AUDIT_2026_07 §11). */"
op,null_ternary,com.legend.exec,com/legend/exec/CanonRider.java,58,kinds,True,,,,,return wrap == null ? List.of() : wrap.kinds();
op,null_ternary,com.legend.exec,com/legend/exec/CanonRider.java,93,literalIndex,True,,,,,return wrap == null ? -1 : wrap.literalIndex();
comment,default,com.legend.exec,com/legend/exec/CanonicalDivergence.java,159,,False,,,line,,"// accepted, and render's default is Residue — throwing keeps"
op,default_arrow,com.legend.exec,com/legend/exec/CanonicalDivergence.java,161,kindClass,False,,,,,default -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.exec,com/legend/exec/CanonicalDivergence.java,161,kindClass,False,,,INTERNAL_JDK,,default -> throw new IllegalStateException(
op,default_arrow,com.legend.exec,com/legend/exec/CanonicalForm.java,70,render,False,,,,,default -> new Result.Residue(
op,null_ternary,com.legend.exec,com/legend/exec/CsvSeed.java,61,blockSqls,True,LEGITIMATE,n/a,,"Optional.empty for ""no database ref"" - the caller branches on presence",var tableType = dbFqn == null
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,129,ddlType,True,,,plain,,if (t == Type.Primitive.INTEGER) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,132,ddlType,True,,,plain,,if (t == Type.Primitive.FLOAT || t == Type.Primitive.NUMBER) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,132,ddlType,True,,,plain,,if (t == Type.Primitive.FLOAT || t == Type.Primitive.NUMBER) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,135,ddlType,True,,,plain,,if (t == Type.Primitive.BOOLEAN) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,138,ddlType,True,,,plain,,if (t == Type.Primitive.STRICT_DATE) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,141,ddlType,True,,,plain,,if (t == Type.Primitive.DATE_TIME || t == Type.Primitive.DATE) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,141,ddlType,True,,,plain,,if (t == Type.Primitive.DATE_TIME || t == Type.Primitive.DATE) {
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,144,ddlType,True,,,plain,,if (t == Type.Primitive.DECIMAL
standin,Type.Primitive.*,com.legend.exec,com/legend/exec/CsvSeed.java,148,ddlType,True,,,plain,,if (t == Type.Primitive.STRING || t instanceof Type.EnumType) {
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.exec,com/legend/exec/CsvSeed.java,151,ddlType,True,,,INTERNAL_CUSTOM,,throw new com.legend.error.NotImplementedException(
comment,default,com.legend.exec,com/legend/exec/Ddl.java,9,,False,,,javadoc,,/** * DDL rendering from the COMPILED store model — the K-native * {@code dropAndCreateTableInDb} boundary (the real engine's * {@code toDDL.pure} walks the Database metamodel; legend-lite renders * from {@link DatabaseDefinition}). Lives i
comment,default,com.legend.exec,com/legend/exec/Ddl.java,100,,True,,,javadoc,,"/** The ENGINE's column-name rule for H2 DDL TEXT — processColumnName * = columnNameToIdentifier THEN processIdentifierWithQuoteChar * (dbExtension.pure:611-614, extensionDefaults.pure:557-563). H2 * leaves columnNameToIdentifier UNSET, and"
op,notnull_ternary,com.legend.exec,com/legend/exec/Ddl.java,329,insertText,True,,,,,colNames.add(col != null ? col.name() : h);
throw,INTERNAL_JDK:IllegalStateException,com.legend.exec,com/legend/exec/Ddl.java,448,spell,True,,,INTERNAL_JDK,,case RelationalDataType.Distinct ignored -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.exec,com/legend/exec/Ddl.java,450,spell,True,,,INTERNAL_JDK,,case RelationalDataType.Other ignored -> throw new IllegalStateException(
